id,nominal_capacity,nominal_energy,nominal_cycles,gravimetric_energy_density,volumetric_energy_density,industry_standard,nominal_voltage,operating_voltage,ac_resistance,max_self_discharge_rate,nominal_SOC_at_delivery,cell_weight,cell_name,cell_charging_temperature,cell_discharging_temperature,height,width,length,module_id
811,1776833277,1122595252,1298450441,1138463581,71376252,Dr,1220.48,9.47,6370983299,8201552906,7641063930,2284233825,811,29.43,7.26,6244.94,1811.64,6239.73,811
812,2020331889,792994017,856404095,435666811,1177321851,Mrs,9895.28,4.22,149716197.5,2737223152,1227246482,950164891.8,812,56.68,-6.57,1408.84,1407.85,5482.34,812
813,2031633145,43999344,204983414,98100214,392560812,Mrs,821.92,3.23,5411193854,7757583686,2859706236,7735638349,813,54.56,59.62,2612.93,9588.65,9493.52,813
814,53960219,2100198391,1242048386,1234157948,572027250,Mrs,1771.27,6.07,1017436315,1089508002,1656943746,7750280497,814,43.8,-12.12,210.45,4299.7,2854.54,814
815,921017448,1494361248,1751205025,13324137,534003100,Mr,968.78,7.09,6626649693,4563873610,2075835034,5052036518,815,34.44,-22.32,4403.82,4312.47,5652.8,815
816,695324518,2120552220,2037946295,1168615159,2133788187,Honorable,8663.73,7.02,5339899120,9881904717,8696999980,8678394796,816,15.39,-27.26,4369.28,5440.94,3271.8,816
817,294210151,1823731559,637707327,1079000489,812583696,Mr,1482.63,1.31,5250176207,7245646924,6616507461,6798029825,817,29.32,41.05,8282.53,2057.05,1226.81,817
818,239791151,1447055821,1916495780,1972879570,1568568746,Ms,1307.36,6.23,1655025771,6607215539,5601592632,9590268014,818,15.04,-2.42,837.39,1999.19,8809.44,818
819,365081440,672272108,258519662,606601106,272086138,Rev,331.78,1.64,4775787989,1418397833,6407516451,1167800525,819,57.04,-21.59,1363.8,3045.81,7913.6,819
820,1845119847,1734995088,32940506,650917070,48800194,Dr,3416.07,0.76,3965562892,5961502518,3230212526,1167825841,820,43.13,39.86,9819.91,8203.88,7888.44,820
821,1361182451,28917506,1270641560,1719705710,116160194,Honorable,1578.24,1.65,9707265517,7610909946,7470589126,279030785.2,821,27.32,43.69,4004.43,5466.61,6177.23,821
822,1261484177,426348880,1560337140,1343230428,242926776,Honorable,7140.83,2.1,9057500191,1148007600,440425370.2,6858894979,822,4.21,18.67,5611.71,2754.84,8844.72,822
823,1259622273,667655309,1345517419,2122734889,2139944677,Ms,7457.65,3.08,1181751440,5601034088,4955427977,5854372353,823,34.67,29.44,5449.38,508.64,7490.8,823
824,413322390,529575072,87477640,1294220617,1800730335,Ms,6535.92,5.26,4471974874,6290582168,1117225660,1506822146,824,55.37,7.2,8430.32,5236.88,2289.28,824
825,630129184,1880862737,1090418617,20889412,1145682866,Mr,8062.56,8.09,245754249.9,7098294178,396181068,2002855820,825,32.38,7.56,1914.93,8020.38,4596.66,825
826,1606668341,654622536,2063563306,214797503,968274862,Mrs,2788.3,0.63,2268585707,3022041829,8054474583,7813430576,826,53.65,2.72,795.33,612.34,41.6,826
827,1533525746,1106498326,710097097,996270120,1861433478,Honorable,2938.38,1.91,6886353463,1130006745,3036071218,8261145938,827,16.66,-17.54,1338.1,7516.18,3172.79,827
828,1172277729,230918513,2100242546,622601567,298343508,Ms,1983.56,3.33,3173094884,7268780147,4500598543,549949608.9,828,47.92,-11.83,9705.83,153.64,7192.49,828
829,1387960022,780622673,1208693036,2074475149,1357145067,Mr,8790.19,8.56,1746835952,4824255040,7933249223,2444927912,829,35.3,-25.51,2340.76,5456.82,8506.94,829
830,1178101439,284136986,1928638194,1729461525,44481389,Dr,4917.38,4.42,8212152849,7855531440,5931024691,8462182808,830,35.82,-28.23,6652.48,5066.15,5571.62,830
831,1153344599,1949869497,1999659106,548930666,2094860331,Ms,7095.74,2.73,1468527250,7020829740,1378087703,8303098917,831,42.49,-27.29,597.76,7152.66,8429.73,831
832,354553382,1358293745,1920768352,99380547,604755297,Ms,5283.77,0.32,239843168,7578425051,2818353775,4361452500,832,12.02,57.33,1832.19,3305.82,6060.21,832
833,1666571087,1497172290,915900442,1045173321,1595752442,Ms,6648.77,9.61,561099370.4,4192452089,7255866658,8542710660,833,1.83,28.41,2451.05,3446.3,5234.74,833
834,1969243690,2063122974,1953473350,479827960,217053869,Dr,8634.83,5.46,6711571495,8284793439,7346291249,8113541284,834,6.98,37.83,415.73,8358.09,2329.79,834
835,77618398,57965220,1438246887,613562994,287278701,Mrs,9772.6,3.82,6992716489,1847575404,8488882930,8834525407,835,3.05,56.21,6886.47,6378.73,5780.57,835
836,2024029393,474989237,1370804311,1154728738,1702292058,Mr,6338.35,0.98,6713922131,5621639642,100260226.7,5409130815,836,55.06,-6.12,4992.42,5518.39,5735.74,836
837,287081157,2026119436,1087216536,817630539,817588986,Mr,5450.62,9.84,741319469.5,8460569113,388141438.4,1382258200,837,57.27,-7.11,4484.62,8243.04,9349.51,837
838,578210934,513790530,1152470100,1586392102,813626680,Mrs,7372.2,6.66,6960982053,6764037662,1968126678,91701187.73,838,47.46,-14.23,1042.72,9854.77,2259.01,838
839,1872173980,493504662,1047352356,434589015,876609062,Rev,4839.92,9.66,4941443157,9692597550,1294322636,1542161078,839,2.01,-29.77,8239.5,1345.96,3038.93,839
840,1046269443,1784720164,283196564,611979820,1920898049,Dr,1081.26,7.56,6172839174,7423150362,1554262622,4212650149,840,41.39,27.46,7306.16,7988.1,1427.76,840
841,1450907961,916203376,1682993958,188025253,1742855918,Mr,8909.32,9.89,8154475923,1211496339,1263056956,9726463931,841,34.13,-1.13,8348.92,4534.28,478.51,841
842,348072039,1333912332,1479866172,1228173001,402741537,Honorable,7153.36,8.25,330617172.7,3472093489,7277658931,6388571959,842,35.7,21.84,9348.13,974.59,6564.7,842
843,380057260,1496146150,99733514,10394435,1543809100,Mrs,2959.25,1.46,2632389381,6589158846,3859628836,8353342420,843,26.19,17.06,3402.54,791.94,9038.7,843
844,1939146311,2078849842,519540171,1330956825,81609109,Rev,7056.38,4.24,6659269364,8146758290,3325973215,6922069346,844,14.62,32.01,7675.56,48.63,4174.85,844
845,2027878525,365592740,1725248865,484174696,2110758314,Mrs,4073.7,6.12,7107816465,5072247018,7075503466,8064991909,845,51.34,-3.02,2243.65,7185.98,4235.46,845
846,1382895004,883477423,203888302,1123715792,1290360950,Mr,7984.92,4.08,3385811762,377978876.6,533716814.7,2132226505,846,24.58,54.54,9516.08,4244.49,1965.44,846
847,109446035,883367337,40930882,1813873634,1672055168,Mrs,8996.56,6.09,9269094560,2697698862,3821614997,5719087418,847,13.31,4.36,2390.26,4349.15,1479.16,847
848,1555408840,504514614,1061139556,93670844,2079640935,Mrs,6567.26,7.25,6667843274,7817284829,1052956025,1583601135,848,44.49,7.83,7257.91,6719.9,4586.31,848
849,1243194189,1317984457,1184421732,639827518,843726809,Honorable,450.67,8.26,6657919329,4530772405,1417139752,7202421691,849,55.04,4.39,2624.13,9746.45,4982.57,849
850,1302203678,1667036141,803644033,858306516,421984807,Dr,6917.49,1.33,1359592354,7403879200,7943261578,5417116386,850,53.23,22.57,4504.2,5123.08,6373.81,850
851,1438228629,1426333897,1956896812,937178726,1804188325,Honorable,4645.9,8.31,6429064908,9647795624,6532374473,1471198593,851,28,-29.25,4153.61,9875.1,2436.48,851
852,1434384083,469230461,792733794,510066880,19942250,Rev,3081.68,0.45,2330362977,5101999716,1405064995,5869189569,852,34.9,14.32,6649.26,2246.25,4159.86,852
853,1581609342,110361465,1320383279,456234406,991536832,Ms,3438.64,0.69,7744271592,7438092490,787952809.7,9968050454,853,45.55,-12.05,1552.02,9254.52,5372.43,853
854,1017710731,572731572,820178711,1852666976,29966074,Mrs,6805.01,3.76,3853831781,8104758295,5909656986,8573621343,854,24.53,59.61,9090.51,3182.19,3172.97,854
855,998360358,666872058,927578143,133525989,1133709086,Honorable,5942.84,5.16,2909252142,4427655168,2499737868,4885781806,855,25.99,-16.84,3973.23,5296.61,2031.25,855
856,250224798,147864013,200555638,1742078279,1451386462,Mrs,4125.27,9.57,9347133744,8589201741,153482363.5,3996671945,856,5.82,-15.86,3826.41,4774.05,6733.34,856
857,709930261,366474503,1806799613,851119705,166075595,Ms,6001.26,1.67,6347170949,3554106138,4457068600,2980013562,857,16.18,22.87,7826.35,660.61,5219.13,857
858,498440529,1102379883,2040872294,1342707241,1132918114,Dr,1264.41,9.8,7872044196,4488572532,4566395401,6638194755,858,3.08,46.74,6041.35,2407.53,4329.68,858
859,244235447,1962417741,619621156,1972333938,109790081,Honorable,2343.79,7.07,3905514055,6818716598,7323878511,3052347660,859,48.64,-22.86,697.52,2519.5,1406.3,859
860,1683641296,537543794,925453304,160499235,655140689,Mrs,8038.03,7.22,6642277061,1353488964,6793335371,806583217.5,860,39.11,41.8,9938.39,320.55,6152.87,860
861,118831511,395131449,1074952566,1693620640,806450041,Honorable,2969.56,8.69,5584680039,6731763888,5464753904,7819764312,861,48.89,7.16,2384.87,7282.21,9784.61,861
862,1478418845,1384257227,1947074785,171868607,1167462279,Ms,3412.81,5.8,5130928876,7204774813,6129981817,783777463.7,862,7.69,-1.12,8285.15,4553.39,3538.23,862
863,325398244,1992520594,175752515,902737768,1369390649,Mrs,7378.71,7.16,9840633798,2601081021,5164595114,9511962388,863,44.29,18.62,9895.19,4198.05,8973.21,863
864,1455372379,1867242061,281287961,4543911,1421740105,Honorable,7139.27,7.07,8596642701,5172292820,7171360736,7836702562,864,13.45,37.23,3792.82,6042.9,2200.9,864
865,826519893,1928717588,729602106,837069283,1343530212,Honorable,5966.41,1.39,5918759600,4766310281,9740267305,5861293458,865,16.18,50.35,3139.83,418.27,2240.58,865
866,448628263,1167702873,1480384268,1478336729,1256993396,Rev,6371.3,7.73,5388294300,6242501672,8624858808,7790995145,866,36.52,-0.09,6983.11,3435.21,6100.02,866
867,1588778422,622330462,1085291836,1894812067,248948417,Ms,2502.67,2.94,1385092319,4271425523,8970989118,8231479039,867,14.41,58.98,2781.34,7343.08,8318.09,867
868,1151333861,1188968158,718073578,1407213698,594296043,Rev,3303.66,8.92,1184221300,6075771365,5303349834,8880628791,868,41.38,35.83,5845.22,3116.08,3013.7,868
869,854031851,1248323360,714245089,1426204419,2070289058,Mrs,9316.92,8.71,1741222125,7842242607,4956705105,3014462577,869,21.8,13.95,764.87,2543.58,5148.9,869
870,1616465244,1305743474,2115136317,1641671471,451506177,Dr,7146.82,4.35,6302451322,3434415404,8664411988,260883525.2,870,56.18,20.03,7682.49,8533.91,7245,870
871,1297576917,1424521971,1407068877,714071204,1650132791,Ms,3388.5,3.39,1338786593,4100928654,9563870068,9106751949,871,19.61,23.58,3112.13,1075.29,4417.44,871
872,456408335,202036167,1276834277,236192688,773342860,Rev,5643.23,0.9,2349222979,4657453029,9809976893,934568502.1,872,18.44,12.21,8992.47,7533.53,8485.68,872
873,2004006203,230981159,998387859,1768768975,1297710654,Honorable,6478.99,1.91,108222552.1,9904187193,5649571239,816510180.5,873,2.92,-12.95,6691.83,6843.74,3839.41,873
874,410026214,1797653080,29165481,296205968,675770834,Honorable,9503.77,0.07,5092114578,8345980569,7278169913,738008150.8,874,47.13,-7.68,926.7,6902.86,6611.04,874
875,1103187085,1871559743,1110057855,1859419987,1911626763,Mr,3990.19,5.22,4105987768,1492005157,6369745632,4856415271,875,7.31,-8.08,1321.93,9480.62,9941.88,875
876,223459506,220775042,725866558,548066515,1271247615,Dr,1530.28,3.5,4304511708,255621171.4,2412439260,5684802626,876,40.23,23.32,6442.58,3706.08,5616.21,876
877,1762485680,1546055028,664120153,1924937980,370739360,Dr,1425.06,2.46,9386403715,8855764899,3765980312,5609306543,877,46.18,-9.88,9105.25,6592.42,1251.29,877
878,107877184,1772250630,384065911,2071586748,60797442,Mrs,3260.22,2.6,1788134722,3839082857,2520713947,2332417222,878,9.47,48.39,6754.79,3353.98,8508.69,878
879,768396907,816689693,1112685773,1550442473,285733814,Rev,1324.11,4.54,6668763826,2838423221,9530520812,8326513235,879,2.69,26.9,8300.57,4189.53,9450.42,879
880,1463137544,9265272,991342205,2137585736,572791584,Ms,2416.32,2.68,7540188373,4646841580,440552182.8,466329930,880,11.9,47.84,3985.41,9153.84,5688.19,880
881,1072855698,646077274,1859953554,1166332040,687725455,Rev,5305.64,2.53,160677548.6,9153641597,8936293871,424537048.9,881,43.84,34.95,9805.85,6407.86,9135.72,881
882,341175590,1594002572,670095685,2049512824,451211477,Mrs,1466.04,9.55,9454058563,2501878230,2794946747,7530737204,882,17.45,1.3,7523.09,7601.25,727.15,882
883,1450341236,1927434760,48286384,1094028064,2138665419,Mrs,3386.49,0.01,978379319.1,5082966741,9112290981,3430417891,883,38.75,-21.02,9549.55,6018.88,7127.47,883
884,1156203280,1272895612,1728530106,498295935,1595359023,Rev,5593.38,0.67,3218693254,412910839,254699645.4,2704830109,884,7.35,-12.06,4952.4,2979.81,8520.94,884
885,1861625175,1851864946,636227692,1565815479,1168633538,Dr,8463.04,4.09,7367892669,7277221125,3057786398,3459746041,885,42.12,-16.96,1718.8,9551.82,8245.34,885
886,538697511,1414676049,971066488,935581980,1950517892,Mrs,2894.55,8.85,9711929818,5151674526,8380459331,4053755842,886,53.44,-28.63,9097.49,1800.52,1366.49,886
887,1597756123,1485362344,415320281,1798685897,1041454451,Honorable,8282.67,1.33,7696822116,7724508088,8331543355,1280209476,887,18.91,-26.9,4806.32,3656.29,5570.94,887
888,1770123029,575301503,1776993511,1595183613,1005093742,Dr,4543.47,6.42,9770526973,9642338619,6143596587,9408037393,888,56.49,-14.31,4385.73,8780.53,7713.82,888
889,407802534,1646233273,765185491,404222509,1584519732,Mr,3642,2.79,4267693866,8298926506,2084717439,7754792488,889,2.35,6.14,1189.5,5036.09,2612.42,889
890,1693185237,1194671272,732856968,377365230,1894312747,Dr,5143.83,8.27,8025185999,1985269460,7220153518,9621585994,890,27.45,7.92,5853.68,8713.04,4740.73,890
891,272687572,2005984859,478632442,1490263252,1087423324,Dr,8105.99,7.49,9694344994,1770716821,3708666719,7899554972,891,28.73,-1.95,7115.21,8391.14,9744.08,891
892,1917688706,730024497,212387378,1104041390,15495212,Mrs,4205.64,4.13,2190568435,5693378093,3276658514,6923866528,892,28.6,-21.39,7742.37,7302.58,6180.8,892
893,1254561228,2090870201,1299485039,106784540,384810220,Mrs,9748.34,3.05,3929765193,2859335564,8275543395,7885175082,893,15.03,-10.2,5907,9520.58,1811.05,893
894,1323179256,1941362885,1685213571,1918117187,570075207,Honorable,9642.15,6.98,9716224789,1617385175,7721786670,7477221614,894,3.39,-19.19,9579.06,6175.36,5412.1,894
895,864461275,1591683816,72168319,621626807,2143514405,Rev,8619.09,4.22,799150060.8,8114130308,8061148081,3549588892,895,15.05,51.57,4578.05,6084.76,119.53,895
896,123033859,1092661031,1863887689,675550524,553678415,Dr,1572.63,6.96,7987605036,5392756796,3132379442,2969324750,896,14.95,10.51,2687.52,9572.32,2651.46,896
897,789608749,1071875500,1417198016,745863998,535153656,Mr,3958.07,6.78,6428501478,7970222066,5353722768,1886919102,897,33.26,35.6,8855.3,2823.82,6507.25,897
898,372334306,2114406896,607505329,429198558,1579057986,Ms,5214.5,0.29,633588092.1,9783302989,6448104337,9799359846,898,12.65,-19.1,9819.04,572.48,8395.8,898
899,1706343559,989578238,2056687426,1457615734,2139189619,Ms,9117.38,4.16,5937161288,5452476811,4062905400,6657488234,899,4.1,-28.33,1494,4581.69,8499.36,899
900,2065790897,117419077,1334871568,1853373028,371006529,Honorable,2130.53,8.32,9420539033,7152962656,322136487.7,1638973735,900,17.73,45.82,3146.59,3687.8,9970.97,900
901,766818526,330112868,1781418147,2082204172,588873496,Dr,2893.14,2.51,3258070148,4644430505,3917836849,5073896874,901,44.63,-18.88,8376.14,914.68,8274.69,901
902,1147897595,963808500,1308010767,441169352,993239295,Mr,2686.76,7.02,6793856525,8248500497,3027306430,4609789335,902,16.63,-14.88,5158.69,3047.04,8807.51,902
903,586203175,2023028097,1134595241,294617651,1339391644,Honorable,2834.04,6.43,2872826628,4249401852,9149274989,4049424554,903,53.98,9.01,8770.29,5379.33,9081.81,903
904,2023612149,259116771,226821653,475058280,1553413528,Honorable,1563.02,9.22,6121551566,6800667092,774513246.7,5375583343,904,57.96,45.98,8209.83,4504.55,7118.15,904
905,330167203,1465530942,124094299,1648145092,484822126,Dr,3205.28,0.15,4989358874,2767316904,6967771731,8299994933,905,53.87,45,627.47,5850.66,3733.96,905
906,1148548883,610660287,1489875785,429903738,179301580,Mr,6973.73,8.01,1359872697,7366785758,5502248124,2806487660,906,1.06,31.12,2114.66,1614.32,1701.97,906
907,587630346,41678257,625877350,13998188,1392480461,Mr,3939.03,7.97,2936587965,133593740.6,6829428143,8731037086,907,59.1,12.35,8145.04,5487.16,5008.88,907
908,1433785358,504129873,1850610866,1442354035,2118801649,Ms,2013.4,5.03,1531863478,2316036085,9567911310,2279329476,908,13,-23.78,4044.72,2535.46,1824.17,908
909,801885946,3698326,1917504316,2036699258,364679910,Mr,8856.7,3.68,7018379920,9120686133,9297505190,4474687065,909,15.19,-24.51,555.11,1146.96,8996.12,909
910,629229324,371491096,475753901,1904078797,1714542693,Rev,3883.31,2.57,2382264377,703623771.9,3549055954,8452242323,910,38.11,-6.92,9604.93,4760.99,9864.27,910
911,1282516219,1136655831,453206714,396355731,887153154,Honorable,6948.56,9.03,6786961959,6210824397,6878647391,8602587808,911,47.36,11.56,3847.57,895.87,150.2,911
912,1253673893,19669146,1089759068,747909541,187402377,Mrs,2722.52,7.43,9154739061,6724930634,4149459634,6803410065,912,8.13,40.97,4802.01,2870.04,2140.17,912
913,437504187,1195176973,1139692270,1361201266,994347953,Mrs,6320.73,6.63,2160157377,3066626835,3666502347,8641566908,913,24.82,47.71,9042.33,3883.23,867.35,913
914,702329067,1515818257,454429735,974898663,283051653,Honorable,6945.79,2.41,6596004885,29877344.13,8709979174,5311760486,914,52.22,-1.72,3786.69,4807.83,6956.91,914
915,358235209,792072620,1269939863,586493038,2092485093,Honorable,769.98,4.21,5727716892,7775747142,5899086676,18716520.77,915,32.47,-10.6,9340.55,5041.79,2939.27,915
916,1162197894,735260823,1972351851,1716636900,141397524,Honorable,5975.64,7.07,949076557.5,2166150606,5902906587,418062343.9,916,0.51,21.3,576.45,7224.71,7586.25,916
917,556762473,1695444130,900996010,955258566,1598719959,Mr,9978.05,6.97,1116119556,4153557301,1168282972,8022935980,917,4.3,-26.55,998.2,3894.96,886.33,917
918,1258204614,430243158,822680155,1906231682,217881425,Mr,8421.03,7.39,2241054071,9218632466,333639726,6687283842,918,37.93,34.7,4543.8,6122.29,1263.12,918
919,1353101746,1456703272,352840013,1465749895,1264810250,Dr,9181.52,3.3,9324338351,8198467785,6388127228,8567497405,919,28.26,37.43,3759.7,2816.21,37.87,919
920,1142698640,1813048723,1800886649,1726657107,2024084063,Rev,3056.59,7.08,2630079171,3664784904,3444004941,1212540552,920,39.92,5.02,1423.6,6188.18,4419.89,920
921,1369995619,1230317010,1193097242,12685590,1193936485,Mr,4600.2,9.64,5356561121,495309411.6,6668354133,52405896.18,921,35.79,39.13,9910.7,7717.3,44.01,921
922,1217875178,1972870451,112340014,1058358974,1662466903,Mr,4849.69,7.02,9294788696,5884302444,8079017646,5848476029,922,14.8,29.02,840.59,1905.22,8029.52,922
923,927822109,424311148,1256649543,1509187257,1457681201,Rev,553.26,0.72,1532101232,5572390834,1526859703,3388205626,923,10.93,17.47,9913.94,9525.99,1822.16,923
924,1144255847,1862012031,823249378,1350642780,964640461,Ms,9928.26,1.56,7950669577,8136719353,7083547222,9254564675,924,55.35,-26.1,7452.23,9966.16,4660.08,924
925,1033617588,1631433719,292557766,507001443,1840301682,Honorable,8090.22,6.82,7013596069,4557568282,2604782178,1793273383,925,19.61,0.28,5612.33,8871.36,5866.4,925
926,508628427,394157638,2146287871,2034325557,1223237688,Honorable,9330.68,1.72,8237156186,9944194439,1226261969,9445414280,926,2.99,-4.28,3473.15,5812.42,6426.26,926
927,889664374,1027138951,1488721459,54899338,1767404177,Ms,9043.05,1.86,6804757722,2863771357,949776522.1,4169853932,927,28.16,-8.34,5975.34,1846.07,2716.39,927
928,2105326854,1034696463,100586099,230025695,1876949999,Ms,4375.49,7.04,8195060234,5100267214,5970900288,6811495070,928,19.63,-23.08,7922.16,7233.02,1092.06,928
929,979599028,1297694497,560616144,447547600,1799218391,Mr,9404.23,6.97,8074209345,4475530687,4251009035,6449306967,929,44.06,-27.4,5780.35,411.63,806.71,929
930,614220467,1534210914,1144841263,645419793,1027380634,Dr,4359.11,6.97,5803434684,3342375562,1062020346,2535832573,930,9.57,43.79,6214.74,4609.71,7792.12,930
931,1234912556,821780009,1161308022,1524377649,1318681940,Honorable,2647.17,1.31,1934668175,8226437260,6577922186,103727161.2,931,4.04,45.66,2312.74,2564.37,9783.78,931
932,1480288977,1186195310,1701473073,1177389571,272353939,Ms,8825.68,5.2,4584253782,447698262.5,9121911448,4528928980,932,17.27,-14.14,2446.04,1314.27,926.59,932
933,1048354494,1396417643,2110403567,175964474,261413505,Mr,6405.17,3.21,3952024100,6267550359,8424919111,5936534977,933,57.16,19.26,16.52,8413.43,3444.94,933
934,1681484865,1547106483,1869750475,959461927,762038394,Honorable,5245.85,0.09,3444515972,4189925299,2951122463,7875839387,934,37.7,1.71,120.63,1672.51,284.25,934
935,228756224,1821802460,2022481850,1548830485,1732411515,Dr,456.15,4.31,4461051452,5911136327,8242993968,128351970.1,935,9.91,-3.85,4585.01,4184.77,4106.71,935
936,1293754253,2056909431,1105421870,554608838,2080603554,Ms,8799.87,2.67,9380019433,4551119281,652889559.4,8824564176,936,14.84,-0.69,8664.28,122.36,4394.45,936
937,510670138,1708167887,1728570175,375398054,192589043,Mrs,3715.84,1.32,1209229887,9048307627,3165200724,2467204370,937,50.26,-18.05,9379.81,9654.22,4197.53,937
938,1603330339,553756396,721103659,650989601,20240737,Honorable,7015.81,2.47,9287948270,6379760316,3360430952,5064274575,938,37.51,0.75,7643.48,2778.22,8836.01,938
939,1743194803,2069276307,927558774,1838514303,73301513,Rev,6200.44,6.67,7375950267,6736279921,9022787549,601822686.3,939,45.08,-19.15,1575.45,1966.68,268.56,939
940,2045394357,496981090,896066423,151594856,1361407974,Mr,6891.37,1.73,7729924742,4888408819,6132586397,751479585.2,940,20.58,58.29,8821.3,2191.46,2776.63,940
941,1254062198,1531953293,800561318,755890483,2002219536,Dr,8338.61,0.99,2659551444,1862093463,9265275302,6180826949,941,34.72,32.73,2774.9,1821.09,7018.04,941
942,644585647,611371741,583999852,1809950506,97383717,Rev,7620.77,3.37,1924505366,4028698755,8618374637,3191171454,942,30.22,16.96,9300.57,9858.36,3741.54,942
943,821476127,211829558,1914358085,1210384415,1702809586,Dr,2690.23,5.64,2427820513,7781820499,7477900446,4689742021,943,6.87,7.08,831.6,8604.69,9701.07,943
944,1758298656,2017183599,1144171420,1730648034,367961598,Rev,3569.34,2.59,4312633795,7504516699,5036888654,6578814642,944,8.94,45.54,3491.19,446.49,1944.78,944
945,81270939,748109594,265165866,798900343,727258725,Ms,1093.96,7.25,2612086319,7579886307,9979198926,8096900943,945,32,21.95,2311.15,9974.08,1653.84,945
946,1589048784,960089206,81302957,1330164066,2118794743,Ms,7089.96,0.46,5467715629,9978699575,8428224258,3822074121,946,33.42,36.76,1444.27,7032.28,7841.69,946
947,1559090820,699520429,1745331124,609192102,1265001689,Dr,3622.07,2.98,2635598847,7340247706,6099900054,2980815829,947,38.43,-5.46,1759.18,4624.77,7520.61,947
948,328095913,1829266646,1966042543,707770310,725009338,Honorable,1125.64,8.28,3174040898,995873623.4,8793616158,7468126609,948,9.52,6.44,9428.9,8811.09,5471.77,948
949,1810479435,74785774,1256207714,1822876061,1931276183,Rev,267.78,2.38,2062517495,6984864459,904840623.1,8350630781,949,10.08,18.23,6984.28,9692.26,4238.5,949
950,1700058213,260673406,365977948,69812292,2024341540,Mrs,9303.83,6.63,2150778613,5590794334,70930850.01,603487701.1,950,38.89,53.22,8222.73,8830.8,5878.49,950
951,613080371,1123479302,1421252307,1939006836,2053674504,Mr,784,1.03,4701167288,9384447515,5636913214,4841642029,951,46.56,-12.55,767.72,1959.78,1867.6,951
952,455576286,2125820772,671351143,680127854,555074484,Mr,5981.59,3.04,9921949379,2179541330,300291995.4,1579519539,952,59.3,41.35,5148.3,2542.02,745.36,952
953,28469880,520275766,712412369,1439033337,841462909,Mrs,4535.63,5.05,1745503945,4577202060,6373816709,9189977751,953,20.5,41.01,5273.11,4823.38,7160.59,953
954,683054729,257628203,854639730,247701291,1782568479,Honorable,1144.43,8.56,5065386112,2177721499,299607852.8,3688236632,954,9.36,-2.55,8090.68,4689.38,9469.2,954
955,160286433,771626746,1141437835,1022090837,380451704,Mr,4796.08,3.32,1270507080,3755579987,6253607388,5299441054,955,10.87,35.21,2731.45,135.74,632.26,955
956,1282782859,1118075081,138632485,575437559,786189948,Dr,5057.42,2.53,7404216353,3046968396,8377006480,3448043744,956,5.68,18.87,8208.85,4940.02,4205.51,956
957,1425635213,398090189,796492457,1182206942,983151912,Dr,1598.65,1.6,5476365965,563469752.1,1853128905,662221277.4,957,22.05,38.13,1326.38,5657.44,8342.79,957
958,299670351,107232223,1107901968,560999011,444486644,Mrs,6537.72,7.75,4108013948,9074799796,3489568739,4275253237,958,56.33,24.01,850.99,1591.05,4414.79,958
959,935181072,142693916,1894283145,1296822005,886817909,Mr,7665.33,5.12,9634630398,4517929509,9823843176,2122486925,959,19.75,32.44,7970.02,9055.54,2010.02,959
960,79585260,483084343,76320881,98990392,1516639506,Mr,3083.54,1.58,7115137359,4493468245,1702731713,2046559373,960,5.95,24.85,6982.8,478.33,4777.32,960
961,888723573,11023838,159614712,1327388321,1402039596,Dr,9407.63,6.33,657083016.3,7705803442,6289596206,6574046611,961,39.47,-0.05,8505.19,525.03,2591.16,961
962,390922421,1337747985,813466874,2102168376,765195345,Rev,9053.6,6.5,7063587402,6184493545,11743251.37,5408619576,962,33.21,37.92,8869.01,1112.63,3904.68,962
963,80968578,260084413,1971059996,1236943277,437079264,Mrs,257.07,9.13,383755248.8,5156468361,9682221070,1409763451,963,59.08,57.54,5603.41,9699.89,7107.86,963
964,157073990,1500061525,1039180962,27130601,2010175753,Ms,1965.71,3.36,9581961198,9201007851,661786740.8,3061197863,964,14.24,-20.68,4116.45,6948.75,7661.43,964
965,630543539,622466351,825878615,1047255041,2142495232,Mrs,783.14,7.45,2677262377,847899720.1,8060282478,1023328869,965,38.39,46.05,2345.11,7134.3,3781.31,965
966,116476247,1872453083,895685183,444316839,414450530,Rev,8635.33,1.87,3095660405,7939566221,2422883518,5411858585,966,33.57,-21.83,4717.45,5915.82,6817.25,966
967,1353652750,726308323,1419425737,1604835246,1486621311,Honorable,6757.4,9.09,3434725601,9450463141,9534856679,7284968668,967,13.63,36.37,3340.67,2750.24,6604.63,967
968,1176691414,253145114,729599518,1698481477,1851419557,Honorable,7722.52,4.25,7842339580,528151360.9,5646496699,2071195848,968,19.87,39.39,3137.04,2976.42,8316.6,968
969,363102498,1034789065,1018908169,180285156,397065925,Ms,5967.84,6.3,6005914443,1980446157,3458615709,2469585155,969,27.44,-21.78,7042.44,6982.31,1628.56,969
970,2070785350,417621860,1997593564,285779420,1454605500,Dr,7507.1,8.49,8699503650,3601198402,3064335713,2920040449,970,57.03,16.35,8282.07,5352.53,8754.49,970
971,506550465,1780118285,939992301,1094356155,1135848244,Mr,8604.58,3.81,8045588005,9373160196,8829391834,2728815790,971,19.76,-24.72,8760.69,5532.15,8483.71,971
972,110366839,873536562,1407284793,868201467,508814296,Ms,5813.34,6.2,501205209.5,5485208026,5316465001,9836716293,972,56.25,-4.18,397.01,7918.24,724.4,972
